,Aire acondicionado,Altura sótano,Ancho de calle,Año de construcción,Año de reforma,Base,Baños a medias por encima ,Baños a medias sótano,Baños enteros por encima,Baños enteros sótano,Calidad chimeneas,Calidad cocina,Calidad garaje,Calidad materiales,Calidad materiales exterior,Calidad vivienda,Calidad y condición de la calefacción,Calidad y condición piscina,Callejón,Cantidad bloques pies cuadrados,Chimeneas,Clasificación,Clasificación sótano zona1,Clasificación sótano zona2,Coches garaje,Cocina por encima,Condición 1,Condición 2,Condición garaje,Condición materiales exterior,Condición sótano,Condición venta,Dormitorios por encima,Estilo tejado,Funcionalidad casa,Geografía del terreno,Localización,Material tejado,Otras características,Pavimento,Pavimento entrada coche,Pendiente,Pes cuadr. baja calidad,Pes cuadr. totales (sin garaje),Pies cuadr. cerramiento,Pies cuadr. cubierta madera,Pies cuadr. piscina,Pies cuadr. poche abierto,Pies cuadr. porcha cerrado,Pies cuadr. segundo piso,Pies cuadr. sótano sin acabar,Pies cuadr. z1 sótano,Pies cuadr. z2 sótano,Pies cuadrados terreno,Plantas,Precio mensual,PrecioAnual,Primer revestimiento exterior,Puertecita sótano,Relieve,ScreenPorch,Segundo revestimiento exterior,Sistema eléctrico,Situación garaje,Tipo de bloque,Tipo de calefacción,Tipo de garaje,Tipo de venta,Tipo de vivienda,Total pies cuadr. sótano,Valla,Valor otras caract.,Vecindario,Zona,PrecioDeVenta
217,N,TA,57.0,1925,1950,CBlock,0,0.0,1,0.0,None,TA,TA,4,TA,4,Fa,None,Grvl,0.0,0,70,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Family,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1328,0,0,0,172,60,518,686.0,0.0,0.0,9906,2Story,9,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,686.0,None,0,OldTown,RM,107000
218,Y,TA,70.0,1939,2006,CBlock,1,1.0,1,0.0,TA,Gd,TA,9,Gd,7,Ex,None,None,312.0,2,50,BLQ,Unf,2.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1954,0,0,0,119,150,817,457.0,341.0,0.0,15660,1.5Fin,5,2008,VinylSd,No,IR1,0,VinylSd,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,798.0,None,0,Crawfor,RL,311500
219,Y,Gd,43.0,2005,2006,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,16.0,0,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1248,0,108,0,0,0,0,1232.0,16.0,0.0,3010,1Story,3,2006,VinylSd,Av,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,New,TwnhsE,1248.0,None,0,Blmngtn,RL,167240
220,Y,Gd,73.0,2006,2006,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,0.0,0,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1498,0,351,0,33,0,0,1498.0,0.0,0.0,8990,1Story,4,2006,VinylSd,Mn,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,New,1Fam,1498.0,None,0,CollgCr,RL,204900
221,Y,Gd,64.0,2002,2002,PConc,1,0.0,2,0.0,TA,Gd,TA,5,Gd,6,Ex,None,None,0.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2267,0,120,0,46,0,1257,1010.0,0.0,0.0,8068,2Story,12,2009,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,BuiltIn,ConLI,1Fam,1010.0,None,0,Gilbert,RL,200000
222,Y,Gd,85.0,1975,1975,CBlock,1,0.0,2,1.0,TA,TA,TA,6,TA,6,TA,None,None,0.0,1,60,ALQ,Unf,2.0,1,RRAn,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1552,0,209,0,208,0,741,163.0,550.0,0.0,11475,2Story,2,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,713.0,MnPrv,0,NWAmes,RL,179900
223,Y,TA,70.0,1971,1971,CBlock,0,0.0,1,0.0,None,TA,TA,6,TA,4,Gd,None,None,0.0,0,20,ALQ,LwQ,2.0,1,Norm,Norm,TA,TA,TA,Abnorml,2,Gable,Typ,Lvl,FR2,CompShg,None,Pave,Y,Gtl,0,864,0,216,0,0,0,0,160.0,524.0,180.0,10500,1Story,3,2009,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,864.0,None,0,NAmes,RL,97000
224,Y,Ex,103.0,2003,2003,PConc,0,0.0,2,0.0,Ex,Ex,TA,5,Ex,10,Ex,None,None,922.0,1,20,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2392,0,248,0,105,0,0,2336.0,56.0,0.0,13472,1Story,6,2009,VinylSd,Gd,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,2392.0,None,0,NridgHt,RL,386250
225,Y,TA,21.0,1971,1971,CBlock,1,0.0,2,0.0,None,TA,TA,5,TA,5,TA,None,None,142.0,0,160,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Abnorml,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1302,0,0,0,0,0,672,630.0,0.0,0.0,1680,2Story,5,2009,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Detchd,COD,Twnhs,630.0,None,0,BrDale,RM,112000
226,Y,Gd,82.0,1995,1995,PConc,1,0.0,2,0.0,TA,Gd,TA,5,Gd,7,Ex,None,None,290.0,1,60,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Abnorml,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2520,0,224,0,114,0,1306,638.0,565.0,0.0,9950,2Story,6,2007,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1203.0,None,0,NoRidge,RL,290000
227,Y,TA,21.0,1970,1970,CBlock,1,0.0,1,0.0,None,TA,TA,6,TA,6,TA,None,None,127.0,0,160,Rec,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,987,0,0,0,0,0,504,162.0,321.0,0.0,1869,2Story,9,2008,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Detchd,WD,Twnhs,483.0,None,0,BrDale,RM,106000
228,Y,TA,70.0,1967,1967,CBlock,0,0.0,1,0.0,Fa,TA,TA,5,TA,5,TA,None,None,0.0,1,20,ALQ,Unf,1.0,1,Feedr,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,FR2,CompShg,None,Pave,Y,Gtl,0,912,0,0,0,0,0,0,70.0,842.0,0.0,8521,1Story,5,2010,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,912.0,MnPrv,0,Sawyer,RL,125000
229,Y,Gd,43.0,2005,2006,PConc,0,0.0,2,0.0,TA,Gd,TA,5,Gd,7,Ex,None,None,16.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1555,0,143,0,20,0,0,1357.0,16.0,0.0,3182,1Story,5,2009,VinylSd,Av,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,TwnhsE,1373.0,None,0,Blmngtn,RL,192500
230,Y,TA,73.0,1959,1959,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,6,TA,None,None,220.0,0,20,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1194,0,0,0,0,120,0,1194.0,0.0,0.0,8760,1Story,4,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1194.0,None,0,NAmes,RL,148000
231,Y,Gd,174.0,1995,1996,PConc,1,0.0,2,1.0,TA,Ex,TA,5,Gd,8,Ex,None,None,506.0,1,60,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2794,0,0,0,146,202,1304,773.0,689.0,0.0,15138,2Story,7,2009,VinylSd,No,IR1,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1462.0,None,0,NoRidge,RL,403000
232,Y,TA,21.0,1972,1972,CBlock,1,0.0,1,0.0,Po,TA,TA,5,TA,6,TA,None,None,297.0,1,160,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,987,0,0,0,0,0,504,483.0,0.0,0.0,1680,2Story,6,2006,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Attchd,WD,Twnhs,483.0,None,0,BrDale,RM,94500
233,Y,TA,75.0,1976,1976,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,5,TA,None,None,0.0,0,20,LwQ,ALQ,1.0,1,Norm,Norm,TA,TA,Gd,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,894,0,365,0,0,0,0,0.0,182.0,712.0,10650,1Story,2,2010,HdBoard,Av,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,894.0,MnPrv,0,CollgCr,RL,128200
234,Y,Gd,64.0,2002,2002,PConc,1,0.0,2,1.0,TA,Gd,TA,5,Gd,6,Ex,None,None,0.0,2,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1960,0,288,0,48,0,1100,235.0,625.0,0.0,7851,2Story,5,2010,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,None,GasA,BuiltIn,WD,1Fam,860.0,None,0,Gilbert,RL,216500
235,Y,TA,21.0,1971,1971,CBlock,1,0.0,1,0.0,None,TA,TA,3,TA,6,TA,None,None,604.0,0,160,ALQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,987,0,0,0,0,0,504,125.0,358.0,0.0,1680,2Story,8,2008,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Detchd,WD,TwnhsE,483.0,None,0,BrDale,RM,89500
236,Y,Gd,65.0,2004,2004,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,98.0,0,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,FR2,CompShg,None,Pave,Y,Gtl,0,1414,0,132,0,105,0,0,1390.0,24.0,0.0,8773,1Story,5,2010,VinylSd,Av,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1414.0,None,0,CollgCr,RL,185500
237,Y,Gd,67.0,1993,2003,PConc,1,0.0,2,0.0,None,Gd,TA,7,Gd,7,Ex,None,None,0.0,0,60,BLQ,Unf,2.0,1,RRNe,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,1744,238,370,0,70,0,730,594.0,402.0,0.0,9453,2Story,2,2010,HdBoard,No,IR1,0,HdBoard,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,996.0,None,0,SawyerW,RL,194500
238,Y,Ex,93.0,2007,2007,PConc,0,0.0,2,0.0,None,Gd,TA,5,Ex,8,Ex,None,None,254.0,0,20,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Partial,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1694,0,168,0,228,0,0,1694.0,0.0,0.0,12030,1Story,12,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,New,1Fam,1694.0,None,0,NridgHt,RL,318000
239,Y,TA,52.0,1945,1950,CBlock,1,0.0,1,0.0,Gd,TA,TA,4,TA,6,TA,None,None,0.0,1,50,LwQ,Unf,1.0,1,Norm,Norm,TA,TA,Fa,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1487,0,0,0,140,0,689,641.0,94.0,0.0,8741,1.5Fin,4,2010,VinylSd,No,Reg,0,VinylSd,FuseA,Unf,None,GasA,Detchd,WD,1Fam,735.0,MnPrv,0,Edwards,RL,113000
240,Y,Gd,75.0,2008,2008,PConc,0,0.0,2,1.0,None,Gd,TA,5,Gd,8,Ex,None,None,36.0,0,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1566,0,144,0,168,0,0,488.0,1078.0,0.0,9000,1Story,4,2010,VinylSd,Av,Reg,0,VinylSd,SBrkr,RFn,Stone,GasA,Attchd,WD,1Fam,1566.0,None,0,Somerst,FV,262500
241,Y,TA,40.0,1945,1997,CBlock,0,0.0,1,0.0,None,Gd,None,9,TA,5,Gd,None,None,0.0,0,30,ALQ,Unf,0.0,1,Norm,Norm,None,Gd,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,866,0,58,0,42,0,0,357.0,329.0,0.0,3880,1Story,8,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,None,None,GasA,None,WD,1Fam,686.0,None,0,OldTown,RM,110500
242,N,TA,63.0,1900,1950,BrkTil,0,0.0,1,0.0,None,TA,Fa,4,TA,5,Gd,None,None,0.0,0,50,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1440,0,0,0,0,77,551,540.0,0.0,0.0,5000,1.5Fin,4,2006,Wd Sdng,No,Reg,0,Wd Sdng,FuseA,Unf,None,GasA,Attchd,WD,1Fam,540.0,None,0,OldTown,RM,79000
243,Y,Gd,75.0,1980,1980,CBlock,1,0.0,1,0.0,TA,TA,TA,6,TA,6,TA,None,None,0.0,1,160,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1217,0,0,0,28,0,591,626.0,0.0,0.0,10762,2Story,4,2009,Plywood,No,Reg,0,Plywood,SBrkr,RFn,None,GasA,Attchd,WD,TwnhsE,626.0,None,0,SawyerW,RL,120000
244,Y,Gd,67.0,1994,2002,PConc,1,0.0,2,1.0,Fa,Gd,TA,5,Gd,7,Ex,None,None,0.0,2,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2110,0,0,0,130,0,888,253.0,695.0,0.0,8880,2Story,5,2010,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,948.0,None,0,SawyerW,RL,205000
245,Y,Gd,80.0,1988,1988,CBlock,0,1.0,2,0.0,TA,TA,TA,5,TA,7,Gd,None,None,102.0,1,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1872,0,197,0,39,0,0,916.0,929.0,0.0,10400,1Story,6,2006,Wd Sdng,Av,Reg,0,Wd Sdng,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1845.0,None,0,NWAmes,RL,241500
246,N,Fa,69.0,1910,1950,Stone,0,0.0,2,0.0,None,Fa,Po,8,TA,6,Gd,None,Grvl,0.0,0,190,Unf,Unf,1.0,2,Norm,Norm,Po,Fa,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1928,0,0,0,60,112,1020,1020.0,0.0,0.0,9142,2Story,4,2006,AsbShng,No,Reg,0,AsbShng,FuseP,Unf,None,GasA,Detchd,WD,2fmCon,1020.0,None,0,OldTown,RM,137000
247,Y,TA,75.0,1954,1954,CBlock,0,0.0,1,0.0,TA,TA,TA,5,TA,6,Ex,None,None,0.0,1,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1375,0,0,0,30,0,0,1367.0,0.0,0.0,11310,1Story,6,2006,Wd Sdng,No,Reg,0,BrkFace,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,1367.0,None,0,NAmes,RL,140000
248,Y,Gd,72.0,2003,2003,PConc,1,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,101.0,0,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1668,0,144,0,68,0,828,840.0,0.0,0.0,11317,2Story,9,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,840.0,None,0,CollgCr,RL,180000
249,Y,Gd,80.5,1958,2006,CBlock,0,1.0,2,0.0,TA,Gd,TA,7,Gd,6,Gd,None,None,472.0,2,50,Rec,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Low,CulDSac,CompShg,Shed,Pave,Y,Sev,0,2144,0,0,0,98,0,700,747.0,697.0,0.0,159000,1.5Fin,6,2007,Wd Sdng,Gd,IR2,0,HdBoard,SBrkr,Fin,BrkCmn,GasA,Attchd,WD,1Fam,1444.0,None,500,ClearCr,RL,277000
250,Y,TA,55.0,1940,1966,CBlock,0,0.0,1,0.0,None,Fa,None,2,TA,3,Ex,None,None,0.0,0,30,Unf,Unf,0.0,1,Norm,Norm,None,Po,TA,Normal,3,Gable,Mod,Lvl,Inside,CompShg,Shed,Pave,Y,Gtl,0,1306,0,263,0,0,0,0,728.0,0.0,0.0,5350,1Story,5,2010,Wd Sdng,No,IR1,0,Plywood,SBrkr,None,None,GasA,None,WD,1Fam,728.0,GdWo,450,BrkSide,RL,76500
251,Y,Gd,44.0,2006,2007,PConc,0,1.0,2,1.0,Gd,Gd,TA,5,Gd,8,Ex,None,None,481.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Family,2,Hip,Typ,HLS,Inside,CompShg,None,Pave,Y,Mod,0,1625,0,123,0,0,0,0,0.0,1573.0,0.0,4750,1Story,12,2007,VinylSd,Gd,IR1,153,VinylSd,SBrkr,Fin,Stone,GasA,Attchd,WD,TwnhsE,1573.0,None,0,Crawfor,RM,235000
252,Y,Gd,65.0,2004,2004,PConc,1,0.0,2,0.0,None,Gd,TA,5,Gd,6,Ex,None,None,0.0,0,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1640,0,138,0,45,0,842,798.0,0.0,0.0,8366,2Story,12,2008,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,798.0,None,0,SawyerW,RL,173000
253,Y,Gd,85.0,1964,1991,CBlock,0,1.0,2,0.0,None,Gd,TA,7,TA,6,Ex,None,None,108.0,0,80,LwQ,ALQ,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Min1,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1302,0,333,0,0,0,0,452.0,270.0,580.0,9350,SLvl,10,2007,HdBoard,Gd,Reg,0,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,CWD,1Fam,1302.0,MnPrv,0,NAmes,RL,158000
254,Y,TA,70.0,1957,1957,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,5,TA,None,None,0.0,0,20,Rec,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1314,0,250,0,0,0,0,392.0,922.0,0.0,8400,1Story,6,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1314.0,None,0,NAmes,RL,145000
255,Y,Gd,66.0,1999,1999,PConc,1,0.0,2,0.0,TA,Gd,TA,5,Gd,7,Ex,None,None,302.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2291,0,192,0,0,0,1286,975.0,0.0,0.0,8738,2Story,2,2006,VinylSd,No,IR1,0,VinylSd,SBrkr,Fin,BrkFace,GasA,BuiltIn,WD,1Fam,975.0,None,0,Gilbert,RL,230000
256,Y,Gd,64.0,2003,2003,PConc,1,0.0,2,0.0,None,Gd,TA,5,Gd,6,Ex,None,None,0.0,0,60,Rec,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1728,0,216,0,56,0,864,361.0,503.0,0.0,8791,2Story,5,2008,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,864.0,None,0,Somerst,FV,207500
257,Y,Gd,68.0,2006,2006,PConc,1,0.0,2,1.0,Gd,Gd,TA,5,Gd,7,Ex,None,None,180.0,1,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Abnorml,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1604,0,123,0,110,0,0,270.0,1334.0,0.0,8814,1Story,3,2009,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,Stone,GasA,Attchd,WD,1Fam,1604.0,None,0,CollgCr,RL,220000
258,Y,Gd,80.0,2001,2001,PConc,1,0.0,2,0.0,TA,Gd,TA,5,Gd,7,Ex,None,None,172.0,1,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1792,245,0,0,96,0,829,602.0,361.0,0.0,12435,2Story,5,2008,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,963.0,None,0,CollgCr,RL,231500
259,Y,None,70.0,1956,1956,PConc,0,0.0,1,0.0,None,TA,TA,5,TA,5,Gd,None,None,0.0,0,20,None,None,1.0,1,Norm,Norm,TA,TA,None,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,882,0,0,0,45,0,0,0.0,0.0,0.0,12702,1Story,12,2008,BrkFace,None,Reg,0,BrkFace,FuseA,Unf,None,GasA,Detchd,WD,1Fam,0.0,None,0,OldTown,RM,97000
260,Y,TA,120.0,1962,1962,CBlock,0,0.0,1,1.0,TA,TA,TA,5,TA,6,TA,None,None,399.0,1,80,Rec,ALQ,2.0,1,Artery,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1382,0,0,0,0,252,0,0.0,672.0,690.0,19296,SLvl,5,2009,Wd Sdng,Gd,Reg,0,Wd Sdng,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,1362.0,GdWo,0,NAmes,RL,176000
261,Y,Ex,69.0,2007,2007,PConc,1,0.0,2,0.0,Gd,Ex,TA,5,Gd,8,Ex,None,None,270.0,1,60,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Partial,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2574,0,0,0,148,0,1092,1482.0,0.0,0.0,9588,2Story,11,2007,CemntBd,No,IR1,0,CmentBd,SBrkr,Fin,Stone,GasA,BuiltIn,New,1Fam,1482.0,None,0,CollgCr,RL,276000
262,Y,Gd,88.0,1977,1995,CBlock,0,0.0,1,1.0,TA,TA,TA,7,TA,6,TA,None,None,46.0,1,80,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,Gd,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1212,0,292,0,12,0,0,0.0,506.0,0.0,8471,SLvl,7,2006,HdBoard,Av,IR1,0,Plywood,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,506.0,GdWo,0,Sawyer,RL,151000
263,Y,TA,50.0,1929,2001,BrkTil,0,0.0,1,1.0,None,TA,TA,7,TA,5,TA,None,None,0.0,0,50,LwQ,ALQ,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,390,1316,0,0,0,0,0,0,0.0,234.0,692.0,5500,1.5Fin,4,2010,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,926.0,None,0,OldTown,RM,130000
264,N,Fa,30.0,1925,2004,BrkTil,0,0.0,1,0.0,None,TA,TA,5,TA,5,Gd,None,Grvl,0.0,0,30,Unf,Unf,2.0,1,Artery,Norm,TA,TA,TA,Normal,2,Gable,Typ,Bnk,Inside,CompShg,None,Pave,N,Gtl,0,764,0,0,0,0,0,0,680.0,0.0,0.0,5232,1Story,6,2008,Wd Sdng,No,IR3,0,Wd Sdng,FuseP,Unf,None,GasA,Detchd,WD,1Fam,680.0,None,0,OldTown,RM,73000
265,Y,Gd,78.0,1981,1981,CBlock,0,0.0,2,0.0,TA,Gd,TA,6,TA,6,TA,None,None,210.0,1,20,GLQ,LwQ,2.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1422,0,276,0,0,0,0,606.0,588.0,228.0,12090,1Story,6,2008,MetalSd,No,IR1,0,MetalSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1422.0,GdPrv,0,NWAmes,RL,175500
266,Y,Gd,70.0,1997,1997,PConc,1,0.0,2,1.0,TA,TA,TA,5,TA,6,Gd,None,None,0.0,1,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,HLS,FR2,CompShg,None,Pave,Y,Gtl,0,1511,0,95,0,75,0,709,88.0,714.0,0.0,11207,2Story,6,2006,VinylSd,Av,IR1,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,802.0,None,0,Gilbert,RL,185000
267,Y,TA,60.0,1939,1997,PConc,1,0.0,2,0.0,Gd,Gd,TA,8,TA,5,Ex,None,None,0.0,1,75,LwQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Bnk,Inside,CompShg,None,Pave,Y,Mod,420,2192,0,262,0,24,0,720,342.0,378.0,0.0,8400,2.5Fin,7,2008,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,720.0,None,0,SWISU,RL,179500
